"BUSINESS_NO","ACTION_DATE","ACTION_TYPE","ACTION_BY","ACTION_DESCRIPTION","LOCKID","BUS_LIC_NO","RECORDID","COMPLETED_DATE","update_originator_id","update_timestamp","create_timestamp","exID","insert_originator_id"
"12524","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12524","CRW3:71218154636000687","2017-12-18 15:46:36.430000000","0","000000005B91CD76","1536281285","","0"
"12525","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12525","CRW3:71218154636000688","2017-12-18 15:46:36.430000000","0","000000005B91CD77","1536281285","","0"
"12526","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12526","CRW3:71218154636000689","2017-12-18 15:46:36.430000000","0","000000005B91CD78","1536281285","","0"
"12527","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12527","CRW3:71218154636000690","2017-12-18 15:46:36.430000000","0","000000005B91CD79","1536281285","","0"
"12528","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12528","CRW3:71218154636000691","2017-12-18 15:46:36.430000000","0","000000005B91CD7A","1536281285","","0"
"12529","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12529","CRW3:71218154636000692","2017-12-18 15:46:36.430000000","0","000000005B91CD7B","1536281285","","0"
"12531","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12531","CRW3:71218154636000694","2017-12-18 15:46:36.430000000","0","000000005B91CD7D","1536281285","","0"
"12532","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12532","CRW3:71218154636000695","2017-12-18 15:46:36.430000000","0","000000005B91CD7E","1536281285","","0"
"12533","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12533","CRW3:71218154636000696","2017-12-18 15:46:36.430000000","0","000000005B91CD7F","1536281285","","0"
"12534","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12534","CRW3:71218154636000697","2017-12-18 15:46:36.430000000","0","000000005B91CD80","1536281285","","0"
"12535","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED(2/15/2018 2:22 PM ST)REFUND SENT - 02-14-2018TO STEPHEN COOKPO BOX 61KNIGHTS LANDING CA 95645CHECK # 9512362","","12535","CRW3:71218154636000698","2017-12-18 15:46:36.430000000","0","000000005E3C63EA","1536281285","","0"
"12536","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12536","CRW3:71218154636000699","2017-12-18 15:46:36.430000000","0","000000005B91CD82","1536281285","","0"
"12537","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12537","CRW3:71218154636000700","2017-12-18 15:46:36.430000000","0","000000005B91CD83","1536281285","","0"
"12538","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12538","CRW3:71218154636000701","2017-12-18 15:46:36.430000000","0","000000005B91CD84","1536281285","","0"
"12539","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12539","CRW3:71218154636000702","2017-12-18 15:46:36.430000000","0","000000005B91CD85","1536281285","","0"
"12540","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12540","CRW3:71218154636000703","2017-12-18 15:46:36.430000000","0","000000005B91CD86","1536281285","","0"
"12541","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12541","CRW3:71218154636000704","2017-12-18 15:46:36.430000000","0","000000005B91CD87","1536281285","","0"
"12542","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12542","CRW3:71218154636000705","2017-12-18 15:46:36.430000000","0","000000005B91CD88","1536281285","","0"
"12543","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12543","CRW3:71218154636000706","2017-12-18 15:46:36.430000000","0","000000005B91CD89","1536281285","","0"
"12544","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12544","CRW3:71218154636000707","2017-12-18 15:46:36.430000000","0","000000005B91CD8A","1536281285","","0"
"12545","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12545","CRW3:71218154636000708","2017-12-18 15:46:36.430000000","0","000000005B91CD8B","1536281285","","0"
"12546","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12546","CRW3:71218154636000709","2017-12-18 15:46:36.430000000","0","000000005B91CD8C","1536281285","","0"
"12550","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12550","CRW3:71218154636000713","2017-12-18 15:46:36.430000000","0","000000005B91CD90","1536281285","","0"
"12553","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12553","CRW3:71218154636000716","2017-12-18 15:46:36.430000000","0","000000005B91CD93","1536281285","","0"
"12555","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12555","CRW3:71218154636000717","2017-12-18 15:46:36.430000000","0","000000005B91CD94","1536281285","","0"
"12556","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12556","CRW3:71218154636000718","2017-12-18 15:46:36.430000000","0","000000005B91CD95","1536281285","","0"
"12557","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12557","CRW3:71218154636000719","2017-12-18 15:46:36.430000000","0","000000005B91CD96","1536281285","","0"
"12558","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12558","CRW3:71218154636000720","2017-12-18 15:46:36.430000000","0","000000005B91CD97","1536281285","","0"
"12559","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12559","CRW3:71218154636000721","2017-12-18 15:46:36.430000000","0","000000005B91CD98","1536281285","","0"
"12560","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12560","CRW3:71218154636000722","2017-12-18 15:46:36.430000000","0","000000005B91CD99","1536281285","","0"
"12562","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12562","CRW3:71218154636000724","2017-12-18 15:46:36.430000000","0","000000005B91CD9B","1536281285","","0"
"12563","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12563","CRW3:71218154636000725","2017-12-18 15:46:36.430000000","0","000000005B91CD9C","1536281285","","0"
"12564","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12564","CRW3:71218154636000726","2017-12-18 15:46:36.430000000","0","000000005B91CD9D","1536281285","","0"
"12565","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12565","CRW3:71218154636000727","2017-12-18 15:46:36.430000000","0","000000005B91CD9E","1536281285","","0"
"12566","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12566","CRW3:71218154636000728","2017-12-18 15:46:36.430000000","0","000000005B91CD9F","1536281285","","0"
"12568","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12568","CRW3:71218154636000730","2017-12-18 15:46:36.430000000","0","000000005B91CDA1","1536281285","","0"
"12569","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12569","CRW3:71218154636000731","2017-12-18 15:46:36.430000000","0","000000005B91CDA2","1536281285","","0"
"12572","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12572","CRW3:71218154636000734","2017-12-18 15:46:36.430000000","0","000000005B91CDA5","1536281285","","0"
"12573","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12573","CRW3:71218154636000735","2017-12-18 15:46:36.430000000","0","000000005B91CDA6","1536281285","","0"
"12575","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12575","CRW3:71218154636000737","2017-12-18 15:46:36.430000000","0","000000005B91CDA8","1536281285","","0"
"12576","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12576","CRW3:71218154636000738","2017-12-18 15:46:36.430000000","0","000000005B91CDA9","1536281285","","0"
"12577","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12577","CRW3:71218154636000739","2017-12-18 15:46:36.430000000","0","000000005B91CDAA","1536281285","","0"
"12578","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12578","CRW3:71218154636000740","2017-12-18 15:46:36.430000000","0","000000005B91CDAB","1536281285","","0"
"12579","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12579","CRW3:71218154636000741","2017-12-18 15:46:36.430000000","0","000000005B91CDAC","1536281285","","0"
"12580","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12580","CRW3:71218154636000742","2017-12-18 15:46:36.430000000","0","000000005B91CDAD","1536281285","","0"
"12581","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12581","CRW3:71218154636000743","2017-12-18 15:46:36.430000000","0","000000005B91CDAE","1536281285","","0"
"12583","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12583","CRW3:71218154636000745","2017-12-18 15:46:36.430000000","0","000000005B91CDB0","1536281285","","0"
"12584","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12584","CRW3:71218154636000746","2017-12-18 15:46:36.430000000","0","000000005B91CDB1","1536281285","","0"
"12586","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12586","CRW3:71218154636000748","2017-12-18 15:46:36.430000000","0","000000005B91CDB3","1536281285","","0"
"12587","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12587","CRW3:71218154636000749","2017-12-18 15:46:36.430000000","0","000000005B91CDB4","1536281285","","0"
"12588","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12588","CRW3:71218154636000750","2017-12-18 15:46:36.430000000","0","000000005B91CDB5","1536281285","","0"
"12589","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12589","CRW3:71218154636000751","2017-12-18 15:46:36.430000000","0","000000005B91CDB6","1536281285","","0"
"12590","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12590","CRW3:71218154636000752","2017-12-18 15:46:36.430000000","0","000000005B91CDB7","1536281285","","0"
"12591","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12591","CRW3:71218154636000753","2017-12-18 15:46:36.430000000","0","000000005B91CDB8","1536281285","","0"
"12592","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12592","CRW3:71218154636000754","2017-12-18 15:46:36.430000000","0","000000005B91CDB9","1536281285","","0"
"12593","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12593","CRW3:71218154636000755","2017-12-18 15:46:36.430000000","0","000000005B91CDBA","1536281285","","0"
"12594","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12594","CRW3:71218154636000756","2017-12-18 15:46:36.430000000","0","000000005B91CDBB","1536281285","","0"
"12595","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12595","CRW3:71218154636000757","2017-12-18 15:46:36.430000000","0","000000005B91CDBC","1536281285","","0"
"12596","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12596","CRW3:71218154636000758","2017-12-18 15:46:36.430000000","0","000000005B91CDBD","1536281285","","0"
"12597","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12597","CRW3:71218154636000759","2017-12-18 15:46:36.430000000","0","000000005B91CDBE","1536281285","","0"
"12598","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12598","CRW3:71218154636000760","2017-12-18 15:46:36.430000000","0","000000005B91CDBF","1536281285","","0"
"12599","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12599","CRW3:71218154636000761","2017-12-18 15:46:36.430000000","0","000000005B91CDC0","1536281285","","0"
"12600","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12600","CRW3:71218154636000762","2017-12-18 15:46:36.430000000","0","000000005B91CDC1","1536281285","","0"
"12601","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12601","CRW3:71218154636000763","2017-12-18 15:46:36.430000000","0","000000005B91CDC2","1536281285","","0"
"12602","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12602","CRW3:71218154636000764","2017-12-18 15:46:36.430000000","0","000000005B91CDC3","1536281285","","0"
"12603","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12603","CRW3:71218154636000765","2017-12-18 15:46:36.430000000","0","000000005B91CDC4","1536281285","","0"
"12604","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12604","CRW3:71218154636000766","2017-12-18 15:46:36.430000000","0","000000005B91CDC5","1536281285","","0"
"12605","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12605","CRW3:71218154636000767","2017-12-18 15:46:36.430000000","0","000000005B91CDC6","1536281285","","0"
"12606","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12606","CRW3:71218154636000768","2017-12-18 15:46:36.430000000","0","000000005B91CDC7","1536281285","","0"
"12607","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12607","CRW3:71218154636000769","2017-12-18 15:46:36.430000000","0","000000005B91CDC8","1536281285","","0"
"12609","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12609","CRW3:71218154636000771","2017-12-18 15:46:36.430000000","0","000000005B91CDCA","1536281285","","0"
"12610","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12610","CRW3:71218154636000772","2017-12-18 15:46:36.430000000","0","000000005B91CDCB","1536281285","","0"
"12612","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12612","CRW3:71218154636000774","2017-12-18 15:46:36.430000000","0","000000005B91CDCD","1536281285","","0"
"12613","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12613","CRW3:71218154636000775","2017-12-18 15:46:36.430000000","0","000000005B91CDCE","1536281285","","0"
"12614","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12614","CRW3:71218154636000776","2017-12-18 15:46:36.430000000","0","000000005B91CDCF","1536281285","","0"
"12615","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12615","CRW3:71218154636000777","2017-12-18 15:46:36.430000000","0","000000005B91CDD0","1536281285","","0"
"12618","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12618","CRW3:71218154636000779","2017-12-18 15:46:36.430000000","0","000000005B91CDD2","1536281285","","0"
"12619","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12619","CRW3:71218154636000780","2017-12-18 15:46:36.430000000","0","000000005B91CDD3","1536281285","","0"
"12621","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12621","CRW3:71218154636000781","2017-12-18 15:46:36.430000000","0","000000005B91CDD4","1536281285","","0"
"12629","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12629","CRW3:71218154636000783","2017-12-18 15:46:36.430000000","0","000000005B91CDD6","1536281285","","0"
"12631","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12631","CRW3:71218154636000784","2017-12-18 15:46:36.430000000","0","000000005B91CDD7","1536281285","","0"
"12632","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12632","CRW3:71218154636000785","2017-12-18 15:46:36.430000000","0","000000005B91CDD8","1536281285","","0"
"12633","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","12633","CRW3:71218154636000786","2017-12-18 15:46:36.430000000","0","000000005B91CDD9","1536281285","","0"
"1296","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","1296","CRW3:71218154636000790","2017-12-18 15:46:36.430000000","0","000000005B91CDDD","1536281285","","0"
"1322","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","1322","CRW3:71218154636000794","2017-12-18 15:46:36.430000000","0","000000005B91CDE1","1536281285","","0"
"1616","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","1616","CRW3:71218154636000813","2017-12-18 15:46:36.430000000","0","000000005B91CDF4","1536281285","","0"
"1618","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","1618","CRW3:71218154636000814","2017-12-18 15:46:36.430000000","0","000000005B91CDF5","1536281285","","0"
"1676","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","1676","CRW3:71218154636000815","2017-12-18 15:46:36.430000000","0","000000005B91CDF6","1536281285","","0"
"1698","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","1698","CRW3:71218154636000817","2017-12-18 15:46:36.430000000","0","000000005B91CDF8","1536281285","","0"
"1715","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","1715","CRW3:71218154636000818","2017-12-18 15:46:36.430000000","0","000000005B91CDF9","1536281285","","0"
"1797","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","1797","CRW3:71218154636000824","2017-12-18 15:46:36.430000000","0","000000005B91CDFF","1536281285","","0"
"1879","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","1879","CRW3:71218154636000829","2017-12-18 15:46:36.430000000","0","000000005B91CE05","1536281285","","0"
"1996","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","1996","CRW3:71218154636000830","2017-12-18 15:46:36.430000000","0","000000005B91CE06","1536281285","","0"
"2099","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","2099","CRW3:71218154636000837","2017-12-18 15:46:36.430000000","0","000000005B91CE0D","1536281285","","0"
"2108","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","2108","CRW3:71218154636000839","2017-12-18 15:46:36.430000000","0","000000005B91CE0F","1536281285","","0"
"2133","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","2133","CRW3:71218154636000840","2017-12-18 15:46:36.430000000","0","000000005B91CE10","1536281285","","0"
"2156","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","2156","CRW3:71218154636000843","2017-12-18 15:46:36.430000000","0","000000005B91CE13","1536281285","","0"
"2192","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","2192","CRW3:71218154636000847","2017-12-18 15:46:36.430000000","0","000000005B91CE17","1536281285","","0"
"2284","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","2284","CRW3:71218154636000851","2017-12-18 15:46:36.430000000","0","000000005B91CE1B","1536281285","","0"
"2289","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","2289","CRW3:71218154636000852","2017-12-18 15:46:36.430000000","0","000000005B91CE1C","1536281285","","0"
"2297","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","2297","CRW3:71218154636000853","2017-12-18 15:46:36.430000000","0","000000005B91CE1D","1536281285","","0"
"2367","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","2367","CRW3:71218154636000856","2017-12-18 15:46:36.430000000","0","000000005B91CE20","1536281285","","0"
"2374","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","2374","CRW3:71218154636000857","2017-12-18 15:46:36.430000000","0","000000005B91CE21","1536281285","","0"
"2431","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","2431","CRW3:71218154636000864","2017-12-18 15:46:36.430000000","0","000000005B91CE28","1536281285","","0"
"2716","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","2716","CRW3:71218154636000866","2017-12-18 15:46:36.430000000","0","000000005B91CE2A","1536281285","","0"
"2934","2017-12-18 15:46:36.430000000","1ST NOTIFICATION PRINTED","KRISTA PIAZZA","1ST RENEWAL FORM NOTIFICATION PRINTED","","2934","CRW3:71218154636000871","2017-12-18 15:46:36.430000000","0","000000005B91CE2F","1536281285","","0"
