"BUSINESS_NO","BUS_LIC_NO","CODE","ITEM","DESCRIPTION","QUANTITY","FORMULA","AMOUNT","ACCOUNT","PAID","LOCKID","COMMENTS","PARENTID","RECORDID","ASSESSED_DATE","ASSESSED_BY","SUBFEETYPE","DEPOSITID","PROFFERID","update_originator_id","update_timestamp","create_timestamp","insert_originator_id"
"13588","13588","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","MG:2211300923008581","MG:2211300923008587","2022-11-30 00:00:00","MG","FEE","","","0","00000000B4772A40","3025321719","0"
"13595","13595","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","MG:2212060851374239","MG:2212060851384242","2022-12-06 00:00:00","MG","FEE","","","0","00000000B49B930A","3029968246","0"
"13595","13595","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","MG:2212060851374239","MG:2212060851384243","2022-12-06 00:00:00","MG","FEE","","","0","00000000B49B9309","3029968249","0"
"13599","13599","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","MG:2212080855218718","MG:2212080855218722","2022-12-08 00:00:00","MG","FEE","","","0","00000000B4BEBB7E","3032063336","0"
"13599","13599","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","MG:2212080855218718","MG:2212080855218724","2022-12-08 00:00:00","MG","FEE","","","0","00000000B4BEBB7D","3032063341","0"
"13600","13600","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","MG:2212121208394040","MG:2212121208394044","2022-12-12 00:00:00","MG","FEE","","","0","00000000B4E97303","3035149758","0"
"13600","13600","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","MG:2212121208394040","MG:2212121208394046","2022-12-12 00:00:00","MG","FEE","","","0","00000000B4E97302","3035149761","0"
"13601","13601","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","MG:2212130314425831","MG:2212130314435835","2022-12-13 00:00:00","MG","FEE","","","0","00000000B56E60C6","3036366358","0"
"13601","13601","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","MG:2212130314425831","MG:2212130314435837","2022-12-13 00:00:00","MG","FEE","","","0","00000000B56E60C5","3036366363","0"
"13603","13603","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","MG:2212141052006415","MG:2212141052006419","2022-12-14 00:00:00","MG","FEE","","","0","00000000B502EB1D","3036866843","0"
"13603","13603","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","MG:2212141052006415","MG:2212141052006421","2022-12-14 00:00:00","MG","FEE","","","0","00000000B502EB1C","3036866846","0"
"13609","13609","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","MG:2212190851280056","MG:2212190851290060","2022-12-19 00:00:00","MG","FEE","","","0","00000000B53E0666","3040266621","0"
"13609","13609","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","MG:2212190851280056","MG:2212190851290062","2022-12-19 00:00:00","MG","FEE","","","0","00000000B53E0665","3040266624","0"
"13611","13611","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","MG:2212211047123273","MG:2212211047123277","2022-12-21 00:00:00","MG","FEE","","","0","00000000B58325E3","3043264168","0"
"13611","13611","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","MG:2212211047123273","MG:2212211047123279","2022-12-21 00:00:00","MG","FEE","","","0","00000000B58325E2","3043264171","0"
"13614","13614","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","MG:2212231039356106","MG:2212231039356110","2022-12-23 00:00:00","MG","FEE","","","0","00000000B59F3757","3046744216","0"
"13614","13614","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","MG:2212231039356106","MG:2212231039356112","2022-12-23 00:00:00","MG","FEE","","","0","00000000B59F3756","3046744219","0"
"11450","11450","LICTECH02","LICTECH02B","PRORATED - JUNE","0","120+((12-5)*10)","190","1102971PLAN822200","1","","","NS:1107050423114453","NS:1107050423114458","2011-07-05 00:00:00","NS","FEE","","","0","00000000B4A69408","36300132",""
"11459","11459","LICTECH02","LICTECH02C","PRORATED - JULY","0","120+((12-6)*10)","180","1102971PLAN822200","1","","","NS:1107151057399871","NS:1107151057409874","2011-07-15 00:00:00","NS","FEE","","","0","00000000B4A694EE","39764733",""
"11487","11487","LICTECH02","LICTECH02E","PRORATED - SEPTEMBER","0","130+((12-8)*10.83)","173.31999999999999","1102971PLAN822200","1","","","NS:1109210138127141","NS:1109210138127144","2011-09-21 00:00:00","NS","FEE","","","0","00000000B4A69767","54732988",""
"11517","11517","LICTECH02","LICTECH02G","PRORATED - NOVEMBER","0","130+((12-10)*10.83)","151.66","1102971PLAN822200","1","","","NS:1111290138344254","NS:1111290138344257","2011-11-29 00:00:00","NS","FEE","","","0","00000000B4A69AEA","68675139",""
"11521","11521","LICTECH02","LICTECH02H","PRORATED - DECEMBER","0","130+((12-11)*10.83)","140.83000000000001","1102971PLAN822200","1","","","NS:1112020917347123","NS:1112020917347126","2011-12-02 00:00:00","NS","FEE","","","0","00000000B4A69BC9","69495022",""
"12196","12196","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","NT:1511241208451986","NT:1511241208451990","2015-11-24 00:00:00","NT","FEE","","","0","00000000B4AF7654","912702404","0"
"12196","12196","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","126229716320400305-0000","1","","","NT:1511241208451986","NT:1511241208461992","2015-11-24 00:00:00","NT","FEE","","","0","00000000B4AF7653","912702407","0"
"12316","12316","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","PW:1607210839558905","PW:1607210839568909","2016-07-21 00:00:00","PW","FEE","","","0","00000000B4B01237","1104148930","0"
"12316","12316","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","126229716320400305-0000","1","","","PW:1607210839558905","PW:1607210839568911","2016-07-21 00:00:00","PW","FEE","","","0","00000000B4B01236","1104148933","0"
"12318","12318","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","PW:1607220747419645","PW:1607220747419649","2016-07-22 00:00:00","PW","FEE","","","0","00000000B4B012E1","1105071986","0"
"12318","12318","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","126229716320400305-0000","1","","","PW:1607220747419645","PW:1607220747429651","2016-07-22 00:00:00","PW","FEE","","","0","00000000B4B012E0","1105071991","0"
"12326","12326","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","PW:1607270158590911","PW:1607270159000915","2016-07-27 00:00:00","PW","FEE","","","0","00000000B4B01392","1108439063","0"
"12326","12326","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","126229716320400305-0000","1","","","PW:1607270158590911","PW:1607270159000917","2016-07-27 00:00:00","PW","FEE","","","0","00000000B4B01391","1108439070","0"
"12725","12725","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","RB:1806040753290401","RB:1806040753300405","2018-06-04 00:00:00","RB","FEE","","","0","00000000B4B423C5","1673249237","0"
"12725","12725","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","RB:1806040753290401","RB:1806040753300407","2018-06-04 00:00:00","RB","FEE","","","0","00000000B4B423C4","1673249240","0"
"687","687","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","RMT:1410220234519249","RMT:1410220234529252","2014-10-22 00:00:00","RMT","FEE","","","0","00000000B314017F","516497680","0"
"687","687","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","RMT:1410220234519249","RMT:1410220234539253","2014-10-22 00:00:00","RMT","FEE","","","0","00000000B314017E","516497683","0"
"12054","12054","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","RMT:1502121211504356","RMT:1502121211504357","2015-02-12 00:00:00","RMT","FEE","","","0","00000000B4EDFA6D","637053198","0"
"12054","12054","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","RMT:1502121211504356","RMT:1502121211594360","2015-02-12 00:00:00","RMT","FEE","","","0","00000000B4EDFA6C","637053219","0"
"12057","12057","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","RMT:1502170954266266","RMT:1502170954266269","2015-02-17 00:00:00","RMT","FEE","","","0","00000000B4AD9296","639190581","0"
"12057","12057","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","RMT:1502170954266266","RMT:1502170954276270","2015-02-17 00:00:00","RMT","FEE","","","0","00000000B4AD9295","639190584","0"
"11740","11740","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","SC:1306071136010942","SC:1306071136010945","2013-06-07 00:00:00","SC","FEE","","","0","00000000B4AD40CD","203295021","0"
"11740","11740","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","SC:1306071136010942","SC:1306071136020946","2013-06-07 00:00:00","SC","FEE","","","0","00000000B4AD40CC","203295024","0"
"11895","11895","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","SC:1404140129594822","SC:1404140129594823","2014-04-14 00:00:00","SC","FEE","","","0","00000000B4AD5F7B","306275328","0"
"11895","11895","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","SC:1404140129594822","SC:1404140129594825","2014-04-14 00:00:00","SC","FEE","","","0","00000000B4AD5F7A","306275334","0"
"11951","11951","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","SC:1407281142352643","SC:1407281142362646","2014-07-28 00:00:00","SC","FEE","","","0","00000000B4AD82E9","371528425","0"
"11951","11951","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","SC:1407281142352643","SC:1407281142562651","2014-07-28 00:00:00","SC","FEE","","","0","00000000B4AD82E8","371528471","0"
"1282","1282","LIC13","LIC13A","BUSINESS LICENSE FEE","0","","65","1102971PLAN822200","1","","","SC:1408200225073625","SC:1408200225073626","2014-08-20 00:00:00","SC","FEE","","","0","00000000B4B44F2C","437689454","0"
"1282","1282","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","3.8999999999999999","0392971    822200","1","","","SC:1408200225073625","SC:1408200225083628","2014-08-20 00:00:00","SC","FEE","","","0","00000000B4B44F2B","437689459","0"
"12050","12050","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","SC:1502060908148945","SC:1502060908158948","2015-02-06 00:00:00","SC","FEE","","","0","00000000B4AD90A0","633387101","0"
"12050","12050","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","SC:1502060908148945","SC:1502060908158949","2015-02-06 00:00:00","SC","FEE","","","0","00000000B4AD909F","633387104","0"
"12078","12078","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","SC:1503230855434615","SC:1503230855444616","2015-03-23 00:00:00","SC","FEE","","","0","00000000B52F0C19","666966518","0"
"12078","12078","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","SC:1503230855434615","SC:1503230855454617","2015-03-23 00:00:00","SC","FEE","","","0","00000000B52F0C18","666966523","0"
"12097","12097","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","SC:1505180934134126","SC:1505180934144129","2015-05-18 00:00:00","SC","FEE","","","0","00000000B4AD98D6","715606193","0"
"12097","12097","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","SC:1505180934134126","SC:1505180934144130","2015-05-18 00:00:00","SC","FEE","","","0","00000000B4AD98D5","715606196","0"
"12136","12136","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","SC:1507020233477611","SC:1507020233477614","2015-07-02 00:00:00","SC","FEE","","","0","00000000B4AD9FD5","771071428","0"
"12136","12136","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","SC:1507020233477611","SC:1507020233477616","2015-07-02 00:00:00","SC","FEE","","","0","00000000B4AD9FD4","771071436","0"
"12146","12146","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","SC:1508030236162366","SC:1508030236172369","2015-08-03 00:00:00","SC","FEE","","","0","00000000B4ADA2C3","817637263","0"
"12146","12146","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","SC:1508030236162366","SC:1508030236172370","2015-08-03 00:00:00","SC","FEE","","","0","00000000B4ADA2C2","817637269","0"
"12241","12241","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","SC:1603041217289464","SC:1603041217289467","2016-03-04 00:00:00","SC","FEE","","","0","00000000B4AF7D15","996705728","0"
"12241","12241","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","126229716320400305-0000","1","","","SC:1603041217289464","SC:1603041217289468","2016-03-04 00:00:00","SC","FEE","","","0","00000000B4AF7D14","996705731","0"
"12422","12422","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","SC:1611230941327631","SC:1611230941327635","2016-11-23 00:00:00","SC","FEE","","","0","00000000B4B2CF10","1206708504","0"
"12422","12422","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","126229716320400305-0000","1","","","SC:1611230941327631","SC:1611230941327637","2016-11-23 00:00:00","SC","FEE","","","0","00000000B4B2CF0F","1206708507","0"
"12823","12823","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","SC:1901250359571816","SC:1901250359571820","2019-01-25 00:00:00","SC","FEE","","","0","00000000B4B45558","1921225218","0"
"12823","12823","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","SC:1901250359571816","SC:1901250359571822","2019-01-25 00:00:00","SC","FEE","","","0","00000000B4B45557","1921225221","0"
"12851","12851","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","SC:1903040331309772","SC:1903040331309776","2019-03-04 00:00:00","SC","FEE","","","0","00000000B4B46037","1953206751","0"
"12851","12851","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","SC:1903040331309772","SC:1903040331309778","2019-03-04 00:00:00","SC","FEE","","","0","00000000B4B46036","1953206754","0"
"3213","3213","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","SC:2001060831556565","SC:2001060831566568","2020-01-06 00:00:00","SC","FEE","","","0","00000000B4BC814D","2209629345","0"
"3213","3213","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","SC:2001060831556565","SC:2001060831566570","2020-01-06 00:00:00","SC","FEE","","","0","00000000B4BC814C","2209629350","0"
"13060","13060","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","SC:2004090538463806","SC:2004090538463809","2020-04-09 00:00:00","SC","FEE","","","0","00000000B52AB2DC","2266627402","0"
"13060","13060","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","SC:2004090538463806","SC:2004090538473810","2020-04-09 00:00:00","SC","FEE","","","0","00000000B52AB2DB","2266627405","0"
"13063","13063","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","SC:2004160542076292","SC:2004160542076295","2020-04-16 00:00:00","SC","FEE","","","0","00000000B4B4B112","2269050975","0"
"13063","13063","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","SC:2004160542076292","SC:2004160542076296","2020-04-16 00:00:00","SC","FEE","","","0","00000000B4B4B111","2269050978","0"
"13066","13066","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","SC:2004230308319323","SC:2004230308329326","2020-04-23 00:00:00","SC","FEE","","","0","00000000B4B4B1C4","2272199849","0"
"13066","13066","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","SC:2004230308319323","SC:2004230308329327","2020-04-23 00:00:00","SC","FEE","","","0","00000000B4B4B1C3","2272199852","0"
"13068","13068","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","SC:2005121020258240","SC:2005121020258244","2020-05-12 00:00:00","SC","FEE","","","0","00000000B4B4B225","2279596980","0"
"13068","13068","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","SC:2005121020258240","SC:2005121020268246","2020-05-12 00:00:00","SC","FEE","","","0","00000000B4B4B224","2279596983","0"
"13076","13076","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","SC:2005261002218858","SC:2005261002228861","2020-05-26 00:00:00","SC","FEE","","","0","00000000B4B4B34A","2287996709","0"
"13076","13076","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","SC:2005261002218858","SC:2005261002228862","2020-05-26 00:00:00","SC","FEE","","","0","00000000B4B4B349","2287996712","0"
"13087","13087","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","SC:2006030146237189","SC:2006030146237192","2020-06-03 00:00:00","SC","FEE","","","0","00000000B4B4B4B2","2294123982","0"
"13114","13114","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","SC:2007220930260663","SC:2007220930260667","2020-07-22 00:00:00","SC","FEE","","","0","00000000B4B4B87B","2327783789","0"
"13114","13114","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","SC:2007220930260663","SC:2007220930260670","2020-07-22 00:00:00","SC","FEE","","","0","00000000B4B4B87A","2327783793","0"
"13117","13117","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","SC:2007270338574155","SC:2007270338574159","2020-07-27 00:00:00","SC","FEE","","","0","00000000B4B4B8DF","2331215251","0"
"13117","13117","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","SC:2007270338574155","SC:2007270338574161","2020-07-27 00:00:00","SC","FEE","","","0","00000000B4B4B8DE","2331215254","0"
"13177","13177","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","SC:2010301025091276","SC:2010301025091280","2020-10-30 00:00:00","SC","FEE","","","0","00000000B4B62D94","2402562308","0"
"13177","13177","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","SC:2010301025091276","SC:2010301025091282","2020-10-30 00:00:00","SC","FEE","","","0","00000000B4B62D93","2402562311","0"
"13180","13180","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","SC:2011091138155919","SC:2011091138155923","2020-11-09 00:00:00","SC","FEE","","","0","00000000B4B62E3F","2408938433","0"
"13180","13180","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","SC:2011091138155919","SC:2011091138155925","2020-11-09 00:00:00","SC","FEE","","","0","00000000B4B62E3E","2408938436","0"
"13181","13181","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","SC:2011091145046019","SC:2011091145046022","2020-11-09 00:00:00","SC","FEE","","","0","00000000B4B62E93","2408940136","0"
"13181","13181","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","SC:2011091145046019","SC:2011091145046023","2020-11-09 00:00:00","SC","FEE","","","0","00000000B4B62E92","2408940139","0"
"13241","13241","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","SC:2104160942421008","SC:2104160942431012","2021-04-16 00:00:00","SC","FEE","","","0","00000000B4D8255A","2517273533","0"
"13241","13241","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","SC:2104160942421008","SC:2104160943001018","2021-04-16 00:00:00","SC","FEE","","","0","00000000B4D82559","2517273566","0"
"12481","12481","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","SD:1703240348413228","SD:1703240348413230","2017-03-24 00:00:00","SD","FEE","","","0","00000000B4B3B10E","1297475823","0"
"12481","12481","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","126229716320400305-0000","1","","","SD:1703240348413228","SD:1703240348423232","2017-03-24 00:00:00","SD","FEE","","","0","00000000B4B3B10D","1297475826","0"
"12483","12483","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","SD:1703290346166511","SD:1703290346166513","2017-03-29 00:00:00","SD","FEE","","","0","00000000B4B3B1B4","1302109394","0"
"12483","12483","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","126229716320400305-0000","1","","","SD:1703290346166511","SD:1703290346416517","2017-03-29 00:00:00","SD","FEE","","","0","00000000B4B3B1B3","1302109443","0"
"12498","12498","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","SD:1704250138538910","SD:1704250138538913","2017-04-25 00:00:00","SD","FEE","","","0","00000000B4B3FD1E","1328615301","0"
"12498","12498","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","126229716320400305-0000","1","","","SD:1704250138538910","SD:1704250138548915","2017-04-25 00:00:00","SD","FEE","","","0","00000000B4B3FD1D","1328615304","0"
"11627","11627","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","SD:1704271128130939","SD:1704271128130942","2017-04-27 00:00:00","SD","FEE","","","0","00000000B4ACFC54","1330734101","0"
"11627","11627","LIC13","LIC13J","TECH FEE","0","","7.7999999999999998","126229716320400305-0000","1","","","SD:1704271128130939","SD:1704271128130943","2017-04-27 00:00:00","SD","FEE","","","0","00000000B4ACFC53","1330734104","0"
"12547","12547","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","SD:1707171154028356","SD:1707171154038360","2017-07-17 00:00:00","SD","FEE","","","0","00000000B4B4074A","1395846537","0"
"12547","12547","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","SD:1707171154028356","SD:1707171154038362","2017-07-17 00:00:00","SD","FEE","","","0","00000000B4B40749","1395846540","0"
"12616","12616","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","SD:1711030831149603","SD:1711030831149607","2017-11-03 00:00:00","SD","FEE","","","0","00000000B4B412AB","1501095332","0"
"12616","12616","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","SD:1711030831149603","SD:1711030831159609","2017-11-03 00:00:00","SD","FEE","","","0","00000000B4B412AA","1501095335","0"
"12296","12296","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","TD:1606161011097667","TD:1606161011097671","2016-06-16 00:00:00","TD","FEE","","","0","00000000B4B010DB","1076717153","0"
"12296","12296","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","126229716320400305-0000","1","","","TD:1606161011097667","TD:1606161011107673","2016-06-16 00:00:00","TD","FEE","","","0","00000000B4B010DA","1076717156","0"
"12841","12841","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","TG:1902150938175215","TG:1902150938175219","2019-02-15 00:00:00","TG","FEE","","","0","00000000B5056ADF","1938579447","0"
"12841","12841","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","TG:1902150938175215","TG:1902150938175221","2019-02-15 00:00:00","TG","FEE","","","0","00000000B5056ADE","1938579450","0"
"11828","11828","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","TG:1903071033012606","TG:1903071033012609","2019-03-07 00:00:00","TG","FEE","","","0","00000000B4AD5426","1956566980","0"
"11828","11828","LIC13","LIC13J","TECH FEE","0","","7.7999999999999998","12622029716320400305-0000","1","","","TG:1903071033012606","TG:1903071033012610","2019-03-07 00:00:00","TG","FEE","","","0","00000000B4AD5425","1956566983","0"
"12860","12860","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","TG:1903221010021152","TG:1903221010021156","2019-03-22 00:00:00","TG","FEE","","","0","00000000B4B46483","1970361190","0"
"12860","12860","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","TG:1903221010021152","TG:1903221010021158","2019-03-22 00:00:00","TG","FEE","","","0","00000000B4B46482","1970361193","0"
"12881","12881","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","TG:1905020217228790","TG:1905020217238794","2019-05-02 00:00:00","TG","FEE","","","0","00000000B4B46996","2003939222","0"
"12881","12881","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","TG:1905020217228790","TG:1905020217238796","2019-05-02 00:00:00","TG","FEE","","","0","00000000B4B46995","2003939225","0"
"11161","11161","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","TG:1906041044415587","TG:1906041044415590","2019-06-04 00:00:00","TG","FEE","","","0","00000000B4A4B831","2031133405","0"
"11161","11161","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","TG:1906041044415587","TG:1906041044415592","2019-06-04 00:00:00","TG","FEE","","","0","00000000B4A4B830","2031133408","0"
"12919","12919","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","TG:1906260844369727","TG:1906260844369731","2019-06-26 00:00:00","TG","FEE","","","0","00000000B4B475CE","2051815858","0"
