BUSINESS_NO,ACTION_DATE,ACTION_TYPE,ACTION_BY,ACTION_DESCRIPTION,LOCKID,BUS_LIC_NO,RECORDID,COMPLETED_DATE,update_originator_id,update_timestamp,create_timestamp,exID,insert_originator_id
3775,36:36.1,1ST NOTIFICATION PRINTED,EVELYN T ARIAS,1ST RENEWAL FORM NOTIFICATION PRINTED,,3775,CRW3:11221103636001011,36:36.1,0,00000000A1CE95BA,2714669508,,0
3778,36:36.1,1ST NOTIFICATION PRINTED,EVELYN T ARIAS,1ST RENEWAL FORM NOTIFICATION PRINTED,,3778,CRW3:11221103636001012,36:36.1,0,00000000A1CE95BB,2714669508,,0
3913,36:36.1,1ST NOTIFICATION PRINTED,EVELYN T ARIAS,1ST RENEWAL FORM NOTIFICATION PRINTED,,3913,CRW3:11221103636001023,36:36.1,0,00000000A1CE95C6,2714669508,,0
3948,36:36.1,1ST NOTIFICATION PRINTED,EVELYN T ARIAS,1ST RENEWAL FORM NOTIFICATION PRINTED,,3948,CRW3:11221103636001027,36:36.1,0,00000000A1CE95CA,2714669508,,0
3977,36:36.1,1ST NOTIFICATION PRINTED,EVELYN T ARIAS,1ST RENEWAL FORM NOTIFICATION PRINTED,,3977,CRW3:11221103636001028,36:36.1,0,00000000A1CE95CB,2714669508,,0
4021,36:36.1,1ST NOTIFICATION PRINTED,EVELYN T ARIAS,1ST RENEWAL FORM NOTIFICATION PRINTED,,4021,CRW3:11221103636001030,36:36.1,0,00000000A1CE95CD,2714669508,,0
4066,36:36.1,1ST NOTIFICATION PRINTED,EVELYN T ARIAS,1ST RENEWAL FORM NOTIFICATION PRINTED,,4066,CRW3:11221103636001038,36:36.1,0,00000000A1CE95D5,2714669508,,0
4142,36:36.1,1ST NOTIFICATION PRINTED,EVELYN T ARIAS,1ST RENEWAL FORM NOTIFICATION PRINTED,,4142,CRW3:11221103636001045,36:36.1,0,00000000A1CE95DC,2714669508,,0
646,36:36.1,1ST NOTIFICATION PRINTED,EVELYN T ARIAS,1ST RENEWAL FORM NOTIFICATION PRINTED,,646,CRW3:11221103636001051,36:36.1,0,00000000A1CE95E2,2714669508,,0
999999,38:13.3,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,CRW-999999,CRW3:21106153813000001,38:13.3,0,0000000008FA8097,150634647,,
999999,49:57.1,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,CRW-999999,CRW3:21130084957000001,49:57.1,0,9417051,155283537,,
10005,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10005,CRW3:21203152331000001,23:31.2,0,00000000094CF4BF,156038335,,
10007,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10007,CRW3:21203152331000002,23:31.2,0,00000000094CF4C0,156038335,,
1002,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,1002,CRW3:21203152331000006,23:31.2,0,00000000094CF4C4,156038335,,
10025,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10025,CRW3:21203152331000008,23:31.2,0,00000000094CF4C6,156038335,,
10036,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10036,CRW3:21203152331000009,23:31.2,0,00000000094CF4C7,156038335,,
10038,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10038,CRW3:21203152331000010,23:31.2,0,00000000094CF4C8,156038335,,
10039,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10039,CRW3:21203152331000011,23:31.2,0,00000000094CF4C9,156038335,,
10056,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10056,CRW3:21203152331000015,23:31.2,0,00000000094CF4CD,156038335,,
10058,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10058,CRW3:21203152331000016,23:31.2,0,00000000094CF4CE,156038335,,
10066,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10066,CRW3:21203152331000017,23:31.2,0,00000000094CF4CF,156038335,,
10068,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10068,CRW3:21203152331000018,23:31.2,0,00000000094CF4D0,156038335,,
10074,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10074,CRW3:21203152331000019,23:31.2,0,00000000094CF4D1,156038335,,
10079,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10079,CRW3:21203152331000020,23:31.2,0,00000000094CF4D2,156038335,,
1008,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,1008,CRW3:21203152331000021,23:31.2,0,00000000094CF4D3,156038335,,
10086,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10086,CRW3:21203152331000023,23:31.2,0,00000000094CF4D5,156038335,,
10090,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10090,CRW3:21203152331000024,23:31.2,0,00000000094CF4D6,156038335,,
10097,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10097,CRW3:21203152331000027,23:31.2,0,00000000094CF4D9,156038335,,
10100,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10100,CRW3:21203152331000029,23:31.2,0,00000000094CF4DB,156038335,,
10106,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10106,CRW3:21203152331000030,23:31.2,0,00000000094CF4DC,156038335,,
10109,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10109,CRW3:21203152331000031,23:31.2,0,00000000094CF4DD,156038335,,
1011,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,1011,CRW3:21203152331000032,23:31.2,0,00000000094CF4DE,156038335,,
10114,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10114,CRW3:21203152331000033,23:31.2,0,00000000094CF4DF,156038335,,
10127,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10127,CRW3:21203152331000035,23:31.2,0,00000000094CF4E1,156038335,,
10132,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10132,CRW3:21203152331000036,23:31.2,0,00000000094CF4E2,156038335,,
10134,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10134,CRW3:21203152331000037,23:31.2,0,00000000094CF4E3,156038335,,
10136,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10136,CRW3:21203152331000038,23:31.2,0,00000000094CF4E4,156038335,,
10139,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10139,CRW3:21203152331000039,23:31.2,0,00000000094CF4E5,156038335,,
10155,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10155,CRW3:21203152331000041,23:31.2,0,00000000094CF4E7,156038335,,
10162,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10162,CRW3:21203152331000042,23:31.2,0,00000000094CF4E8,156038335,,
10175,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10175,CRW3:21203152331000044,23:31.2,0,00000000094CF4EA,156038335,,
10184,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10184,CRW3:21203152331000046,23:31.2,0,00000000094CF4EC,156038335,,
10207,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10207,CRW3:21203152331000050,23:31.2,0,00000000094CF4F0,156038335,,
10225,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10225,CRW3:21203152331000051,23:31.2,0,00000000094CF4F1,156038335,,
1024,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,1024,CRW3:21203152331000053,23:31.2,0,00000000094CF4F3,156038335,,
10263,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10263,CRW3:21203152331000056,23:31.2,0,00000000094CF4F6,156038335,,
10278,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10278,CRW3:21203152331000059,23:31.2,0,00000000094CF4F9,156038335,,
10292,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10292,CRW3:21203152331000061,23:31.2,0,00000000094CF4FB,156038335,,
10293,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10293,CRW3:21203152331000062,23:31.2,0,00000000094CF4FC,156038335,,
10305,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10305,CRW3:21203152331000063,23:31.2,0,00000000094CF4FD,156038335,,
10319,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10319,CRW3:21203152331000064,23:31.2,0,00000000094CF4FE,156038335,,
10351,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10351,CRW3:21203152331000067,23:31.2,0,00000000094CF502,156038335,,
10352,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10352,CRW3:21203152331000068,23:31.2,0,00000000094CF503,156038335,,
10362,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10362,CRW3:21203152331000069,23:31.2,0,00000000094CF504,156038335,,
10367,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10367,CRW3:21203152331000071,23:31.2,0,00000000094CF506,156038335,,
10368,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10368,CRW3:21203152331000072,23:31.2,0,00000000094CF507,156038335,,
10383,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10383,CRW3:21203152331000076,23:31.2,0,00000000094CF50B,156038335,,
10393,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10393,CRW3:21203152331000080,23:31.2,0,00000000094CF50F,156038335,,
10406,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10406,CRW3:21203152331000083,23:31.2,0,00000000094CF512,156038335,,
10414,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10414,CRW3:21203152331000084,23:31.2,0,00000000094CF513,156038335,,
10422,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10422,CRW3:21203152331000085,23:31.2,0,00000000094CF514,156038335,,
10431,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10431,CRW3:21203152331000087,23:31.2,0,00000000094CF516,156038335,,
10439,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10439,CRW3:21203152331000089,23:31.2,0,00000000094CF518,156038335,,
10444,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10444,CRW3:21203152331000090,23:31.2,0,00000000094CF519,156038335,,
10451,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10451,CRW3:21203152331000092,23:31.2,0,00000000094CF51B,156038335,,
10456,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10456,CRW3:21203152331000093,23:31.2,0,00000000094CF51C,156038335,,
10460,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10460,CRW3:21203152331000094,23:31.2,0,00000000094CF51D,156038335,,
10481,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10481,CRW3:21203152331000097,23:31.2,0,00000000094CF520,156038335,,
10530,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10530,CRW3:21203152331000100,23:31.2,0,00000000094CF523,156038335,,
10562,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10562,CRW3:21203152331000102,23:31.2,0,00000000094CF525,156038335,,
10568,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10568,CRW3:21203152331000103,23:31.2,0,00000000094CF526,156038335,,
10577,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10577,CRW3:21203152331000105,23:31.2,0,00000000094CF528,156038335,,
10582,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10582,CRW3:21203152331000106,23:31.2,0,00000000094CF529,156038335,,
10583,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10583,CRW3:21203152331000107,23:31.2,0,00000000094CF52A,156038335,,
10589,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10589,CRW3:21203152331000110,23:31.2,0,00000000094CF52D,156038335,,
10600,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10600,CRW3:21203152331000112,23:31.2,0,00000000094CF52F,156038335,,
10611,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10611,CRW3:21203152331000115,23:31.2,0,00000000094CF532,156038335,,
10612,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10612,CRW3:21203152331000116,23:31.2,0,00000000094CF533,156038335,,
10630,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10630,CRW3:21203152331000124,23:31.2,0,00000000094CF53B,156038335,,
10638,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10638,CRW3:21203152331000126,23:31.2,0,00000000094CF53D,156038335,,
10644,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10644,CRW3:21203152331000128,23:31.2,0,00000000094CF53F,156038335,,
10646,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10646,CRW3:21203152331000129,23:31.2,0,00000000094CF540,156038335,,
10647,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10647,CRW3:21203152331000130,23:31.2,0,00000000094CF541,156038335,,
10657,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10657,CRW3:21203152331000131,23:31.2,0,00000000094CF542,156038335,,
10660,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10660,CRW3:21203152331000132,23:31.2,0,00000000094CF543,156038335,,
10662,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10662,CRW3:21203152331000133,23:31.2,0,00000000094CF544,156038335,,
10664,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10664,CRW3:21203152331000134,23:31.2,0,00000000094CF545,156038335,,
10665,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10665,CRW3:21203152331000135,23:31.2,0,00000000094CF546,156038335,,
10666,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10666,CRW3:21203152331000136,23:31.2,0,00000000094CF547,156038335,,
10686,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10686,CRW3:21203152331000142,23:31.2,0,00000000094CF54D,156038335,,
10694,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10694,CRW3:21203152331000144,23:31.2,0,00000000094CF54F,156038335,,
10695,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10695,CRW3:21203152331000145,23:31.2,0,00000000094CF550,156038335,,
10699,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10699,CRW3:21203152331000147,23:31.2,0,00000000094CF552,156038335,,
10707,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10707,CRW3:21203152331000150,23:31.2,0,00000000094CF555,156038335,,
10708,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10708,CRW3:21203152331000151,23:31.2,0,00000000094CF556,156038335,,
10714,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10714,CRW3:21203152331000153,23:31.2,0,00000000094CF558,156038335,,
10718,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10718,CRW3:21203152331000154,23:31.2,0,00000000094CF559,156038335,,
10743,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10743,CRW3:21203152331000158,23:31.2,0,00000000094CF55D,156038335,,
10746,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10746,CRW3:21203152331000159,23:31.2,0,00000000094CF55E,156038335,,
10747,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10747,CRW3:21203152331000160,23:31.2,0,00000000094CF55F,156038335,,
10750,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10750,CRW3:21203152331000161,23:31.2,0,00000000094CF560,156038335,,
10764,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10764,CRW3:21203152331000165,23:31.2,0,00000000094CF564,156038335,,
10766,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10766,CRW3:21203152331000166,23:31.2,0,00000000094CF565,156038335,,
10771,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10771,CRW3:21203152331000167,23:31.2,0,00000000094CF566,156038335,,
10773,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10773,CRW3:21203152331000168,23:31.2,0,00000000094CF567,156038335,,
10784,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10784,CRW3:21203152331000170,23:31.2,0,00000000094CF569,156038335,,
10792,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10792,CRW3:21203152331000173,23:31.2,0,00000000094CF56C,156038335,,
10795,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10795,CRW3:21203152331000174,23:31.2,0,00000000094CF56D,156038335,,
10803,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10803,CRW3:21203152331000176,23:31.2,0,00000000094CF56F,156038335,,
10807,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10807,CRW3:21203152331000177,23:31.2,0,00000000094CF570,156038335,,
10820,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10820,CRW3:21203152331000179,23:31.2,0,00000000094CF572,156038335,,
10828,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10828,CRW3:21203152331000180,23:31.2,0,00000000094CF573,156038335,,
10831,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10831,CRW3:21203152331000181,23:31.2,0,00000000094CF574,156038335,,
10841,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10841,CRW3:21203152331000184,23:31.2,0,00000000094CF577,156038335,,
10842,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10842,CRW3:21203152331000185,23:31.2,0,00000000094CF578,156038335,,
10849,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10849,CRW3:21203152331000186,23:31.2,0,00000000094CF579,156038335,,
10851,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10851,CRW3:21203152331000187,23:31.2,0,00000000094CF57A,156038335,,
10863,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10863,CRW3:21203152331000189,23:31.2,0,00000000094CF57C,156038335,,
10874,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10874,CRW3:21203152331000192,23:31.2,0,00000000094CF57F,156038335,,
10878,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10878,CRW3:21203152331000193,23:31.2,0,00000000094CF580,156038335,,
10880,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10880,CRW3:21203152331000194,23:31.2,0,00000000094CF581,156038335,,
10881,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10881,CRW3:21203152331000195,23:31.2,0,00000000094CF582,156038335,,
10887,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10887,CRW3:21203152331000196,23:31.2,0,00000000094CF583,156038335,,
10888,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10888,CRW3:21203152331000197,23:31.2,0,00000000094CF584,156038335,,
10892,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10892,CRW3:21203152331000199,23:31.2,0,00000000094CF586,156038335,,
10894,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10894,CRW3:21203152331000200,23:31.2,0,00000000094CF587,156038335,,
10895,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10895,CRW3:21203152331000201,23:31.2,0,00000000094CF588,156038335,,
10901,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10901,CRW3:21203152331000202,23:31.2,0,00000000094CF589,156038335,,
10906,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10906,CRW3:21203152331000203,23:31.2,0,00000000094CF58A,156038335,,
10923,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10923,CRW3:21203152331000206,23:31.2,0,00000000094CF58D,156038335,,
10926,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10926,CRW3:21203152331000207,23:31.2,0,00000000094CF58E,156038335,,
10928,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10928,CRW3:21203152331000208,23:31.2,0,00000000094CF58F,156038335,,
10939,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10939,CRW3:21203152331000211,23:31.2,0,00000000094CF592,156038335,,
10946,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10946,CRW3:21203152331000215,23:31.2,0,00000000094CF596,156038335,,
10948,23:31.2,1ST NOTIFICATION PRINTED,CHRIS STARKEY,1ST RENEWAL FORM NOTIFICATION PRINTED,,10948,CRW3:21203152331000216,23:31.2,0,00000000094CF597,156038335,,
