"BUSINESS_NO","ACTION_DATE","ACTION_TYPE","ACTION_BY","ACTION_DESCRIPTION","LOCKID","BUS_LIC_NO","RECORDID","COMPLETED_DATE","update_originator_id","update_timestamp","create_timestamp","exID","insert_originator_id"
"12510","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12510","CRW3:01117152604000468","2020-11-17 15:26:04.247000000","0","000000008FE761F2","2414305310","","0"
"12518","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12518","CRW3:01117152604000470","2020-11-17 15:26:04.247000000","0","000000008FE761F4","2414305310","","0"
"12520","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12520","CRW3:01117152604000471","2020-11-17 15:26:04.247000000","0","000000008FE761F5","2414305310","","0"
"12522","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12522","CRW3:01117152604000473","2020-11-17 15:26:04.247000000","0","000000008FE761F7","2414305310","","0"
"12530","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12530","CRW3:01117152604000474","2020-11-17 15:26:04.247000000","0","000000008FE761F8","2414305310","","0"
"12547","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12547","CRW3:01117152604000479","2020-11-17 15:26:04.247000000","0","000000008FE761FD","2414305310","","0"
"12548","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12548","CRW3:01117152604000480","2020-11-17 15:26:04.247000000","0","000000008FE761FE","2414305310","","0"
"12549","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12549","CRW3:01117152604000481","2020-11-17 15:26:04.247000000","0","000000008FE761FF","2414305310","","0"
"12551","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12551","CRW3:01117152604000483","2020-11-17 15:26:04.247000000","0","000000008FE76202","2414305310","","0"
"12552","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12552","CRW3:01117152604000484","2020-11-17 15:26:04.247000000","0","000000008FE76203","2414305310","","0"
"12561","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12561","CRW3:01117152604000486","2020-11-17 15:26:04.247000000","0","000000008FE76205","2414305310","","0"
"12567","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12567","CRW3:01117152604000488","2020-11-17 15:26:04.247000000","0","000000008FE76207","2414305310","","0"
"12571","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12571","CRW3:01117152604000489","2020-11-17 15:26:04.247000000","0","000000008FE76208","2414305310","","0"
"12574","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12574","CRW3:01117152604000490","2020-11-17 15:26:04.247000000","0","000000008FE76209","2414305310","","0"
"12582","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12582","CRW3:01117152604000492","2020-11-17 15:26:04.247000000","0","000000008FE7620B","2414305310","","0"
"12585","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12585","CRW3:01117152604000493","2020-11-17 15:26:04.247000000","0","000000008FE7620C","2414305310","","0"
"12608","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12608","CRW3:01117152604000496","2020-11-17 15:26:04.247000000","0","000000008FE7620F","2414305310","","0"
"12611","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12611","CRW3:01117152604000498","2020-11-17 15:26:04.247000000","0","000000008FE76211","2414305310","","0"
"12616","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12616","CRW3:01117152604000499","2020-11-17 15:26:04.247000000","0","000000008FE76212","2414305310","","0"
"12622","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12622","CRW3:01117152604000502","2020-11-17 15:26:04.247000000","0","000000008FE76215","2414305310","","0"
"12623","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12623","CRW3:01117152604000503","2020-11-17 15:26:04.247000000","0","000000008FE76216","2414305310","","0"
"12627","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12627","CRW3:01117152604000505","2020-11-17 15:26:04.247000000","0","000000008FE76218","2414305310","","0"
"12628","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12628","CRW3:01117152604000506","2020-11-17 15:26:04.247000000","0","000000008FE76219","2414305310","","0"
"12639","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12639","CRW3:01117152604000507","2020-11-17 15:26:04.247000000","0","000000008FE7621A","2414305310","","0"
"12646","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12646","CRW3:01117152604000509","2020-11-17 15:26:04.247000000","0","000000008FE7621C","2414305310","","0"
"12656","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12656","CRW3:01117152604000512","2020-11-17 15:26:04.247000000","0","000000008FE7621F","2414305310","","0"
"12659","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12659","CRW3:01117152604000513","2020-11-17 15:26:04.247000000","0","000000008FE76220","2414305310","","0"
"12664","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12664","CRW3:01117152604000515","2020-11-17 15:26:04.247000000","0","000000008FE76222","2414305310","","0"
"12670","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12670","CRW3:01117152604000517","2020-11-17 15:26:04.247000000","0","000000008FE76224","2414305310","","0"
"12671","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12671","CRW3:01117152604000518","2020-11-17 15:26:04.247000000","0","000000008FE76225","2414305310","","0"
"12675","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12675","CRW3:01117152604000519","2020-11-17 15:26:04.247000000","0","000000008FE76226","2414305310","","0"
"12678","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12678","CRW3:01117152604000520","2020-11-17 15:26:04.247000000","0","000000008FE76227","2414305310","","0"
"12683","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12683","CRW3:01117152604000524","2020-11-17 15:26:04.247000000","0","000000008FE7622B","2414305310","","0"
"12684","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12684","CRW3:01117152604000525","2020-11-17 15:26:04.247000000","0","000000008FE7622C","2414305310","","0"
"12694","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12694","CRW3:01117152604000527","2020-11-17 15:26:04.247000000","0","000000008FE7622E","2414305310","","0"
"12707","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12707","CRW3:01117152604000530","2020-11-17 15:26:04.247000000","0","000000008FE76231","2414305310","","0"
"12713","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12713","CRW3:01117152604000532","2020-11-17 15:26:04.247000000","0","000000008FE76233","2414305310","","0"
"12714","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12714","CRW3:01117152604000533","2020-11-17 15:26:04.247000000","0","000000008FE76234","2414305310","","0"
"12718","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12718","CRW3:01117152604000536","2020-11-17 15:26:04.247000000","0","000000008FE76237","2414305310","","0"
"12721","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12721","CRW3:01117152604000537","2020-11-17 15:26:04.247000000","0","000000008FE76238","2414305310","","0"
"12724","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12724","CRW3:01117152604000540","2020-11-17 15:26:04.247000000","0","000000008FE7623B","2414305310","","0"
"12725","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12725","CRW3:01117152604000541","2020-11-17 15:26:04.247000000","0","000000008FE7623C","2414305310","","0"
"12737","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12737","CRW3:01117152604000543","2020-11-17 15:26:04.247000000","0","000000008FE7623E","2414305310","","0"
"12739","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12739","CRW3:01117152604000544","2020-11-17 15:26:04.247000000","0","000000008FE7623F","2414305310","","0"
"1274","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","1274","CRW3:01117152604000545","2020-11-17 15:26:04.247000000","0","000000008FE76240","2414305310","","0"
"12740","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12740","CRW3:01117152604000546","2020-11-17 15:26:04.247000000","0","000000008FE76241","2414305310","","0"
"12742","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12742","CRW3:01117152604000547","2020-11-17 15:26:04.247000000","0","000000008FE76242","2414305310","","0"
"12744","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12744","CRW3:01117152604000548","2020-11-17 15:26:04.247000000","0","000000008FE76243","2414305310","","0"
"12749","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12749","CRW3:01117152604000550","2020-11-17 15:26:04.247000000","0","000000008FE76245","2414305310","","0"
"12750","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12750","CRW3:01117152604000551","2020-11-17 15:26:04.247000000","0","000000008FE76246","2414305310","","0"
"12758","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12758","CRW3:01117152604000554","2020-11-17 15:26:04.247000000","0","000000008FE76249","2414305310","","0"
"12762","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12762","CRW3:01117152604000556","2020-11-17 15:26:04.247000000","0","000000008FE7624B","2414305310","","0"
"12765","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12765","CRW3:01117152604000558","2020-11-17 15:26:04.247000000","0","000000008FE7624D","2414305310","","0"
"12766","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12766","CRW3:01117152604000559","2020-11-17 15:26:04.247000000","0","000000008FE7624E","2414305310","","0"
"12772","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12772","CRW3:01117152604000562","2020-11-17 15:26:04.247000000","0","000000008FE76251","2414305310","","0"
"12778","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12778","CRW3:01117152604000564","2020-11-17 15:26:04.247000000","0","000000008FE76253","2414305310","","0"
"12782","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12782","CRW3:01117152604000565","2020-11-17 15:26:04.247000000","0","000000008FE76254","2414305310","","0"
"12784","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12784","CRW3:01117152604000567","2020-11-17 15:26:04.247000000","0","000000008FE76256","2414305310","","0"
"12788","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12788","CRW3:01117152604000568","2020-11-17 15:26:04.247000000","0","000000008FE76257","2414305310","","0"
"12794","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12794","CRW3:01117152604000571","2020-11-17 15:26:04.247000000","0","000000008FE7625A","2414305310","","0"
"12796","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12796","CRW3:01117152604000572","2020-11-17 15:26:04.247000000","0","000000008FE7625B","2414305310","","0"
"12799","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12799","CRW3:01117152604000574","2020-11-17 15:26:04.247000000","0","000000008FE7625D","2414305310","","0"
"12801","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12801","CRW3:01117152604000575","2020-11-17 15:26:04.247000000","0","000000008FE7625E","2414305310","","0"
"12802","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12802","CRW3:01117152604000576","2020-11-17 15:26:04.247000000","0","000000008FE7625F","2414305310","","0"
"12806","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12806","CRW3:01117152604000578","2020-11-17 15:26:04.247000000","0","000000008FE76261","2414305310","","0"
"12808","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12808","CRW3:01117152604000579","2020-11-17 15:26:04.247000000","0","000000008FE76262","2414305310","","0"
"12819","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12819","CRW3:01117152604000584","2020-11-17 15:26:04.247000000","0","000000008FE76267","2414305310","","0"
"1282","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","1282","CRW3:01117152604000585","2020-11-17 15:26:04.247000000","0","000000008FE76268","2414305310","","0"
"12823","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12823","CRW3:01117152604000586","2020-11-17 15:26:04.247000000","0","000000008FE76269","2414305310","","0"
"12826","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12826","CRW3:01117152604000588","2020-11-17 15:26:04.247000000","0","000000008FE7626B","2414305310","","0"
"12827","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12827","CRW3:01117152604000589","2020-11-17 15:26:04.247000000","0","000000008FE7626C","2414305310","","0"
"12833","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12833","CRW3:01117152604000592","2020-11-17 15:26:04.247000000","0","000000008FE7626F","2414305310","","0"
"12834","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12834","CRW3:01117152604000593","2020-11-17 15:26:04.247000000","0","000000008FE76270","2414305310","","0"
"12838","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12838","CRW3:01117152604000597","2020-11-17 15:26:04.247000000","0","000000008FE76274","2414305310","","0"
"12845","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12845","CRW3:01117152604000599","2020-11-17 15:26:04.247000000","0","000000008FE76276","2414305310","","0"
"12851","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12851","CRW3:01117152604000603","2020-11-17 15:26:04.247000000","0","000000008FE7627A","2414305310","","0"
"12852","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12852","CRW3:01117152604000604","2020-11-17 15:26:04.247000000","0","000000008FE7627B","2414305310","","0"
"12856","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12856","CRW3:01117152604000605","2020-11-17 15:26:04.247000000","0","000000008FE7627C","2414305310","","0"
"12859","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12859","CRW3:01117152604000606","2020-11-17 15:26:04.247000000","0","000000008FE7627D","2414305310","","0"
"12860","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12860","CRW3:01117152604000607","2020-11-17 15:26:04.247000000","0","000000008FE7627E","2414305310","","0"
"12863","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12863","CRW3:01117152604000608","2020-11-17 15:26:04.247000000","0","000000008FE7627F","2414305310","","0"
"12866","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12866","CRW3:01117152604000609","2020-11-17 15:26:04.247000000","0","000000008FE76280","2414305310","","0"
"12876","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12876","CRW3:01117152604000614","2020-11-17 15:26:04.247000000","0","000000008FE76285","2414305310","","0"
"1288","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","1288","CRW3:01117152604000615","2020-11-17 15:26:04.247000000","0","000000008FE76286","2414305310","","0"
"12881","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12881","CRW3:01117152604000616","2020-11-17 15:26:04.247000000","0","000000008FE76287","2414305310","","0"
"12882","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12882","CRW3:01117152604000617","2020-11-17 15:26:04.247000000","0","000000008FE76288","2414305310","","0"
"12889","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12889","CRW3:01117152604000619","2020-11-17 15:26:04.247000000","0","000000008FE7628A","2414305310","","0"
"12896","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12896","CRW3:01117152604000622","2020-11-17 15:26:04.247000000","0","000000008FE7628D","2414305310","","0"
"12908","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12908","CRW3:01117152604000626","2020-11-17 15:26:04.247000000","0","000000008FE76291","2414305310","","0"
"12914","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12914","CRW3:01117152604000628","2020-11-17 15:26:04.247000000","0","000000008FE76293","2414305310","","0"
"12918","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12918","CRW3:01117152604000630","2020-11-17 15:26:04.247000000","0","000000008FE76295","2414305310","","0"
"12919","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12919","CRW3:01117152604000631","2020-11-17 15:26:04.247000000","0","000000008FE76296","2414305310","","0"
"12923","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12923","CRW3:01117152604000632","2020-11-17 15:26:04.247000000","0","000000008FE76297","2414305310","","0"
"12924","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12924","CRW3:01117152604000633","2020-11-17 15:26:04.247000000","0","000000008FE76298","2414305310","","0"
"12928","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12928","CRW3:01117152604000634","2020-11-17 15:26:04.247000000","0","000000008FE76299","2414305310","","0"
"12929","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12929","CRW3:01117152604000635","2020-11-17 15:26:04.247000000","0","000000008FE7629A","2414305310","","0"
"12932","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12932","CRW3:01117152604000636","2020-11-17 15:26:04.247000000","0","000000008FE7629B","2414305310","","0"
"12934","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12934","CRW3:01117152604000637","2020-11-17 15:26:04.247000000","0","000000008FE7629C","2414305310","","0"
"12936","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12936","CRW3:01117152604000639","2020-11-17 15:26:04.247000000","0","000000008FE7629E","2414305310","","0"
"12937","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12937","CRW3:01117152604000640","2020-11-17 15:26:04.247000000","0","000000008FE7629F","2414305310","","0"
"12938","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12938","CRW3:01117152604000641","2020-11-17 15:26:04.247000000","0","000000008FE762A0","2414305310","","0"
"12944","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12944","CRW3:01117152604000645","2020-11-17 15:26:04.247000000","0","000000008FE762A4","2414305310","","0"
"12945","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12945","CRW3:01117152604000646","2020-11-17 15:26:04.247000000","0","000000008FE762A5","2414305310","","0"
"12948","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12948","CRW3:01117152604000647","2020-11-17 15:26:04.247000000","0","000000008FE762A6","2414305310","","0"
"12949","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12949","CRW3:01117152604000648","2020-11-17 15:26:04.247000000","0","000000008FE762A7","2414305310","","0"
"12950","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12950","CRW3:01117152604000649","2020-11-17 15:26:04.247000000","0","000000008FE762A8","2414305310","","0"
"12951","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12951","CRW3:01117152604000650","2020-11-17 15:26:04.247000000","0","000000008FE762A9","2414305310","","0"
"12952","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","12952","CRW3:01117152604000651","2020-11-17 15:26:04.247000000","0","000000008FE762AA","2414305310","","0"
